0.07801076024770737,0.0
0.001056250068359077,0.0
0.1506653130054474,0.0
0.09975476562976837,1.0
0.15221388638019562,0.0
0.0035400213673710823,0.0
0.07795652002096176,1.0
0.17369642853736877,1.0
0.16847310960292816,0.0
0.08803686499595642,0.0
0.21081027388572693,1.0
0.0002636871940921992,0.0
0.14184045791625977,1.0
0.17056156694889069,0.0
0.0004783453478012234,0.0
0.2813343107700348,0.0
0.26137247681617737,0.0
0.12834042310714722,1.0
0.06848736852407455,0.0
0.11203418672084808,0.0
0.25238943099975586,1.0
0.03694666922092438,0.0
0.00548468716442585,0.0
0.0014602530281990767,0.0
0.055164311081171036,0.0
0.004312553908675909,0.0
0.07598687708377838,0.0
0.0013294466771185398,0.0
0.172707200050354,0.0
0.14068745076656342,1.0
0.0425051786005497,0.0
0.007597958203405142,0.0
0.19903606176376343,0.0
0.031177910044789314,0.0
0.01282915286719799,0.0
0.048152778297662735,0.0
0.13520851731300354,0.0
0.16763757169246674,0.0
0.02891424112021923,1.0
0.12659397721290588,0.0
0.10057099163532257,0.0
0.13008560240268707,0.0
0.13207106292247772,1.0
1.8992477635038085e-05,0.0
0.1894000917673111,0.0
0.191670760512352,0.0
0.016357336193323135,0.0
0.1380843073129654,0.0
0.14308586716651917,1.0
0.023414557799696922,1.0
0.23042775690555573,1.0
0.007810879964381456,0.0
0.2719516158103943,1.0
0.2397817224264145,0.0
0.036519184708595276,0.0
0.1258004903793335,0.0
0.06855352222919464,0.0
0.12149103730916977,0.0
0.11581382900476456,0.0
0.09370572119951248,1.0
0.02715040184557438,0.0
0.19353482127189636,0.0
0.1613873988389969,0.0
0.17391589283943176,1.0
0.12226729094982147,0.0
0.09711357206106186,0.0
0.008697164244949818,0.0
0.20254091918468475,0.0
0.004958051256835461,0.0
0.06850165128707886,0.0
0.13916531205177307,0.0
0.020270749926567078,0.0
0.18490928411483765,0.0
0.1437162309885025,0.0
0.014194827526807785,0.0
0.02415068820118904,0.0
0.09095680713653564,0.0
0.06048695743083954,0.0
0.156516894698143,1.0
0.11141691356897354,0.0
0.06047823652625084,0.0
0.00814817938953638,0.0
1.5228725715132896e-05,0.0
0.14300712943077087,0.0
0.13882511854171753,0.0
0.0020725124049931765,0.0
0.1600789725780487,0.0
0.32425951957702637,0.0
0.003088996047154069,0.0
0.0005272597773000598,0.0
0.1621282398700714,0.0
0.10395758599042892,0.0
